id,response_id,question,raw_response,category,theme,subtheme,media,group_name,tactic,notes,language,change_comb
85_n_co,85,needs,"pay a living wage - matches housing costs (rent and own), tiny home community? dorm building for seasonal workforce, recreation opportunites (rec path like river trail?), community center that offers pick up basketball, tax help (? cut off), kickball league/tournament, internet, gardening classes, biking clinics ",values,cost of living,,,,,,,
85_n_hoh,85,needs,"pay a living wage - matches housing costs (rent and own), tiny home community? dorm building for seasonal workforce, recreation opportunites (rec path like river trail?), community center that offers pick up basketball, tax help (? cut off), kickball league/tournament, internet, gardening classes, biking clinics ",values,housing,housing affordability (rental/own,,,,,,
85_n_se,85,needs,"pay a living wage - matches housing costs (rent and own), tiny home community? dorm building for seasonal workforce, recreation opportunites (rec path like river trail?), community center that offers pick up basketball, tax help (? cut off), kickball league/tournament, internet, gardening classes, biking clinics ",values,services and amenities,,,,,,,
85_n_ou,85,needs,"pay a living wage - matches housing costs (rent and own), tiny home community? dorm building for seasonal workforce, recreation opportunites (rec path like river trail?), community center that offers pick up basketball, tax help (? cut off), kickball league/tournament, internet, gardening classes, biking clinics ",values,outdoor recreation,,,,,,,
86_n_sec,86,needs,"Levity (?), housing for workers and full-time residents. Lodings, more lodging which will enable restaurants and businesses to thrive year round. ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
86_n_hoh,86,needs,"Levity (?), housing for workers and full-time residents. Lodings, more lodging which will enable restaurants and businesses to thrive year round. ",values,housing,housing stock,,,,,,
86_n_ecy,86,needs,"Levity (?), housing for workers and full-time residents. Lodings, more lodging which will enable restaurants and businesses to thrive year round. ",values,economy ,year-round economy,,,,,,
87_n_na,87,needs,"the nature: forest, wildlife (Alison). The playgrounds (Josie).",values,nature and natural environement,,,,,,,
87_n_se,87,needs,"the nature: forest, wildlife (Alison). The playgrounds (Josie).",values,services and amenities,,,,,,,
88_n_hoh,88,needs,We need $30 a month apartments.,values,housing,housing affordability (rental/own,,,,,,
89_n_ec,89,needs,A reasonable and rational approach to the future that recognizes our tenuous existence. A move away from the smoke and mirrors economy that can only exist while we burn up the last fossil fuels and dump a whole lot of survival problems onto the next generations. ,values,economy ,,,,,,,
89_n_nac,89,needs,A reasonable and rational approach to the future that recognizes our tenuous existence. A move away from the smoke and mirrors economy that can only exist while we burn up the last fossil fuels and dump a whole lot of survival problems onto the next generations. ,values,nature and natural environement,climate change,,,,,,
91_n_inw,91,needs,"Water, sewer, roads - infrastructure. Town wide broadband. ",values,infrastructure,water,,,,,,
91_n_sei,91,needs,"Water, sewer, roads - infrastructure. Town wide broadband. ",values,services and amenities,internet,,,,,,
92_n_sei,92,needs,High speed fiber internet available for everyone.,values,services and amenities,internet,,,,,,
93_n_ecl,93,needs,"I feel like the town could capitalize on some form of local agriculture (greenhouses, permaculture) or possibly solar, natural gas, or some other form of sustainable energy.",values,economy ,localized economy,,,,,,
93_n_inr,93,needs,"I feel like the town could capitalize on some form of local agriculture (greenhouses, permaculture) or possibly solar, natural gas, or some other form of sustainable energy.",values,infrastructure,renewable energy,,,,,,
95_n_go,95,needs,A new Mayor!,values,governance,,,,,,,
98_n_sec,98,needs,Kindness,values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
99_n_sec,99,needs,"People who listen, are compassionate and quit bullying those who are different ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
99_n_sed,99,needs,"People who listen, are compassionate and quit bullying those who are different ",values,sense of place and community,divisiveness,,,,,,
99_n_sed,99,needs,"People who listen, are compassionate and quit bullying those who are different ",values,sense of place and community,dbie,,,,,,
101_n_sec,101,needs,"Respect, honesty, kindness",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
101_n_set,101,needs,"Respect, honesty, kindness",values,sense of place and community,transparency,,,,,,
102_n_inw,102,needs,"Updated infrastructure - H20/sewer plant pipes, maintenance of what we already have before they even think about adding new (Kendall Rec, Visitor Center, Town Hall, Parks, Sidewalks, etc). For people to quit thinking that their quality of life is important than others. ",values,infrastructure,water,,,,,,
102_n_ouk,102,needs,"Updated infrastructure - H20/sewer plant pipes, maintenance of what we already have before they even think about adding new (Kendall Rec, Visitor Center, Town Hall, Parks, Sidewalks, etc). For people to quit thinking that their quality of life is important than others. ",values,outdoor recreation,kendall mountain,,,,,,
102_n_ecc,102,needs,"Updated infrastructure - H20/sewer plant pipes, maintenance of what we already have before they even think about adding new (Kendall Rec, Visitor Center, Town Hall, Parks, Sidewalks, etc). For people to quit thinking that their quality of life is important than others. ",values,economy ,capital improvement planning,,,,,,
